#;;;;;;;;;;;;;x
WARSUBSIDIES_DI;Oferta de subsídios de guerra;Offre d'indemnités de guerre;Angebot von Kriegssubventionen;;Oferta de subsidios de guerra;;;;;;;;x
CANCEL_WARSUBSIDIES_DI;Cancelação de subsidios de guerra;Annulation des indemnités de guerre;Einstellung von Kriegssubventionen;;Cancelación de subsidios de guerra;;;;;;;;x
ASKMILITARYACCESS_DI;Pedido de acesso militar;Demande d'accès militaire;Anfrage nach Militärzugang;;Solicitud de acceso militar;;;;;;;;x
CANCELASKMILITARYACCESS_DI;Cancelação de acesso militarCancellation of Military Access;Annulation d'un accès militaire;Einstellung von Militärzugang;;Cancelación de acceso militar;;;;;;;;x
GIVEMILITARYACCESS_DI;Oferta de acesso militar;Offre d'accès militaire;Angebot von Militärzugang;;Oferta de acceso militar;;;;;;;;x
CANCELGIVEMILITARYACCESS_DI;Cancelação de acesso militar;Annulation d'un accès militaire;Einstellung von Militärzugang;;Cancelación de acceso militar;;;;;;;;x
ALLIANCE_DI;Oferta de aliança;Offre d'alliance;Bündnisangebot;;Oferta de alianza;;;;;;;;x
CANCELALLIANCE_DI;Quebra de aliança;Alliance rompue;Bündnis gebrochen;;Alianza disuelta;;;;;;;;x
CALLALLY_DI;Chamar aliado;Faire appel à un allié;Bündnisparter zu Hilfe rufen;;Conseguir aliado;;;;;;;;x
DISCREDIT_DI;Desacreditar;Discréditer;In Verruf bringen;;Desprestigio;;;;;;;;x
EXPELADVISORS_DI;Expulsão de assessores;Expulsion de conseillers;Ausweisung von Beratern;;Expulsión de consejeros;;;;;;;;x
BANEMBASSY_DI;Proibição da embaixada;Fermeture d'ambassade;Botschaftsverbannung;;Cierre de embajada;;;;;;;;x
INCREASEOPINION_DI;Aumento de opinião;Opinion en hausse;Meinungssteigerung;;Mejora de opinión;;;;;;;;x
DECREASEOPINION_DI;Diminuição de opinião;Opinion en baisse;Meinungsverringerung;;Merma de opinión;;;;;;;;x
ADDTOSPHERE_DI;Adicionar a esfera;Ajouter à la sphère;Zu Einflusssphäre hinzufügen;;Añadir a la esfera;;;;;;;;x
REMOVEFROMSPHERE_DI;Remover da esfera;Retirer de la sphère;Aus Einflusssphäre entfernen;;Eliminar de la esfera;;;;;;;;x
INCREASERELATION_DI;Aumentar relação;Améliorer les relations;Beziehung verbessern;;Mejorar relación;;;;;;;;x
DECREASERELATION_DI;Diminuir relação;Détériorer les relations;Beziehung verschlechtern;;Empeorar relación;;;;;;;;x
GUNBOAT_DI;Diplomacia de canhoneira;Diplomatie de la canonnière;Kanonenbootdiplomatie;;Diplomacia de las cañoneras;;;;;;;;x
WAR_DI;Guerra;Guerre;Krieg;;Guerra;;;;;;;;x
WARGOAL_DI;Adição de objetivo militar;Ajout d'un objectif de guerre;Hinzufügen von Kriegszielen;;Adición de objetivo bélico;;;;;;;;x
PEACE_DI;Oferta de paz;Offre de paix;Friedensangebot;;Oferta de paz;;;;;;;;x
TOPBAR_LEADERSHIP_MAX;Você já alcançou o nível máximo de liderança, §Y$MAX$§W, e não será mais acumulado.\n;Vous avez déjà atteint le stockage maximum de §Y$MAX$§W de commandement et aucun nouveau commandement ne sera accumulé.\n;Sie haben bereits die maximale Anzahl von §Y$MAX$§W Anführerpunkten erreicht - Sie können keine weiteren aufsparen.\n;;Ya has alcanzado el nivel máximo de liderazgo, §Y$MAX$§W, y no se acumulará más.\n;;;;;;;;x
IS_MOBILIZED_IRO;(As reservas estão mobilizadas);(Les réserves sont mobilisées);(Reserven sind mobilisiert);;(Las reservas están movilizadas);;;;;;;;x
ADD_CRIME;Gain §Y$NAME$§W.\n;Obtention de §Y$NAME$§W.\n;Erhaltung von §Y$NAME$§W.\n;;Obtienes §Y$NAME$§W.\n;;;;;;;;x
TOPBAR_WAR_PLUS;E seus fantoches e domínios.\n;Et leurs puppets et dominions.\n;und ihre puppetnstaaten und Dominions.\n;;Y sus satélites y dominios.\n;;;;;;;;x
CANTBUILD_FORCEDISARM;Não podemos mais construir unidades militares, já que estamos com um tratado de paz que nos obriga o desarme.;Le traité de paix qui nous a contraints à nous désarmer ne nous permet pas de construire de nouvelles unités.;Wir können keine neuen Militäreinheiten bauen, da uns ein Friedensvertrag zur Abrüstung zwingt.;;No podemos construir nuevas unidades militares, ya que estamos sometidos a un tratado de paz que nos obliga al desarme.;;;;;;;;x
SOME_LIFE_NEEDS;Necessidades básicas parcialmente cheia;Besoins vitaux partiellement satisfaits;Grundbedürfnisse teilweise;;Necesidades básicas parcialmente cubiertas;;;;;;;;x
NUMBER_OF_IMMIGREES;§Y$NUM$§W imigraram para o nosso país nesse mês;§Y$NUM$§W ont rejoint notre nation en provenance d'autres pays ce mois-ci.;§Y$NUM$§W sind diesen Monat aus anderen Ländern in unserer Nation angekommen.;;§Y$NUM$§W personas han llegado este mes a nuestro país desde otros;;;;;;;;;x
alaskan_purchase_title;Geleira de Seward;Seward's Icebox;Sewards Kühlschrank;;La nevera de Seward;;;;;;;;;x
alaskan_purchase_desc;Depois dos eventos da Guerra da Crimeia, a Rússia havia começado a perceber que não poderia proteger das possessões da América do norte se outra guerra com a grã-bretanha ocorrer, e assim começou a considerar uma venda da Akasca. O território foi comprado pelos Estados Unidos em 1867 pelo preço de 2,3 centavos de dólar por acre. A compra do Alasca foi amplamente ridicularizado na imprensa americana e conhecido como 'A loucura de Seward' já que a iniciativa foi dada pelo secretario do estado William H. Seward.;"Après les événements de la guerre de Crimée, la Russie comprit qu'il ne lui serait plus possible de protéger ses possessions nord-américaines si une autre guerre venait à éclater avec le Royaume-Uni et commença à vendre ce qui allait devenir l'État américain d'Alaska. En 1867, les États-Unis acquirent ce territoire au prix de 2,3 cents l'acre. L'achat de l'Alaska fut largement tourné en dérision par la presse américaine de l'époque qui le surnomma ""Seward's Icebox"" du nom du Secrétaire d'État William H. Seward à l'origine de cette initiative.";Nach den Ereignissen des Krimkriegs kam Russland allmählich zu der Erkenntnis, dass es seine nordamerikanischen Besitztümer in einem weiteren Krieg mit Großbritannien nicht würde behaupten können, und spielte deshalb mit dem Gedanken, das Gebiet zu verkaufen, das später zum US-Bundesstaat Alaska werden sollte. Die USA kaufen das Gebiet im Jahr 1867 zum Quadratmeterpreis von nur 0,0004 Cent. Der Kauf Alaskas wurde in der amerikanischen Presse damals als 'Sewards Kühlschrank' verspottet, da das Gebiet aufgrund der Initiative des damaligen Außenministers William H. Seward gekauft worden war.;;Tras los sucesos de la Guerra de Crimea, Rusia había empezado a sospechar que no podría proteger sus posesiones en Norteamérica en caso de que se produjera otra guerra con los británicos, por lo que empezó a considerar la venta de lo que habría de convertirse en el estado de Alaska de los EE. UU. En 1867, los EE. UU. compraron el territorio al precio de 2,3 centavos por acre. La adquisición de Alaska fue ridiculizada por la prensa americana del momento, quien la bautizó como la 'nevera de Seward', pues la iniciativa de compra había partido del secretario de estado William H. Seward.;;;;;;;;;x
EVTNAME32509;A compra do Alasca?;L'achat de l'Alaska ?;Der Alaska-Kauf?;;¿La adquisición de Alaska?;;;;;;;;;x
EVTDESC32509;As dezenas de tentativas feitas pelo Eduard Andreevich Stoeckl, encarregado dos negócios em Washington, deu resultado, os Estados unidos ofereceu hoje em entrar em negociação sobre a proposta de venda dos nossos territórios na América do norte. Os Americanos estão nos oferecendo 2,3 centavos de dólar por acre para os territórios do Alasca, e esse preço parece bastante justo. Pode ser difícil defender as colonias, no caso de uma guerra com a Grã-Bretanha, porque não fazemos essa venda? Já que isso não parece ser uma má ideia. Oque você acha, $MONARCHTITLE$?;Les sondages réalisés par Eduard Andreevich Stoeckl, chargé d'affaires à notre ambassade de Washington, ont porté leurs fruits puisque les États-Unis ont, ce jour, accepté de mener des négociations portant sur la vente de nos territoires en Amérique du Nord. Les Américains nous offrent 2,3 cents l'acre pour les territoires de l'Alaska, ce qui semble relativement raisonnable. Les colonies seraient bien difficiles à défendre en cas de guerre avec le Royaume-Uni et les vendre maintenant ne serait pas une mauvaise idée. Qu'en dites-vous, $MONARCHTITLE$ ?;Nachdem der Leiter unserer Botschaft in Washington, Eduard Andreevich Stoeckl, bezüglich des Interesses der USA am Kauf unseres Gebiets in Nordamerika vorgefühlt hatte, begannen heute die offiziellen Verhandlungen. Die Amerikaner bieten uns einen Quadratmeterpreis von 0,0004 Cent für das Gebiet von Alaska an, und dieser Preis scheint relativ fair zu sein. Im Falle eines Krieges mit Großbritannien könnte die Verteidigung der Kolonien schwierig werden, deshalb ist es wohl keine schlechte Idee, sie jetzt noch gewinnbringend zu verkaufen. Was sagen Sie dazu, $MONARCHTITLE$?;;Los tanteos realizados por Eduard Andreevich Stoeckl, encargado de negocios en nuestra embajada en Washington, han dado fruto, ya que los Estados Unidos han ofrecido hoy iniciar negociaciones sobre la propuesta de venta de nuestros territorios en el norte de América. Los americanos nos ofrecen un precio de 2,3 centavos por acre por los territorios de Alaska, y ese precio parece bastante razonable. En caso de guerra con el Reino Unido, podría ser difícil defender las colonias, por lo que deshacernos de ellas vendiéndolas ahora podría no ser tan mala idea. ¿Qué os parece, $MONARCHTITLE$?;;;;;;;;;x
EVTOPTA32509;Vai ser uma coisa a menos para se preocupar;Un rude climat, on en a bien assez;Uns weht eh ein strengerer Wind ins Gesicht, als uns lieb ist.;;En cualquier caso, ya tenemos más mal tiempo del que necesitamos;;;;;;;;;x
EVTOPTB32509;Não, acho que não. Poderíamos construir uma ponte ali, não?;Non, je ne pense pas. On pourrait peut-être y construire un pont, un jour ?;Nein, das machen wir nicht! Vielleicht könnten wir eines Tages eine Brücke dorthin bauen?;;No, creo que no. En su momento, podríamos construir allí un puente, ¿no?;;;;;;;;;x
EVTNAME32510;A Rússia aceita!;La Russie accepte !;Russland akzeptiert!;;¡Rusia acepta!;;;;;;;;;x
EVTDESC32510;$MONARCHTITLE$, Rússia aceitou em vender Alasca para nós!;$MONARCHTITLE$, la Russie accepte de nous vendre l'Alaska !;$MONARCHTITLE$, Russland hat eingewilligt, uns Alaska zu verkaufen!;;¡$MONARCHTITLE$, Rusia ha aceptado vendernos Alaska!;;;;;;;;;x
EVTOPTA32510;Excelente!;Formidable !;Hervorragend!;;¡Excelente!;;;;;;;;;x
EVTNAME32511;A Rússia recusa!;La Russie refuse !;Russland lehnt ab!;;¡Rusia rehúsa!;;;;;;;;;x
EVTDESC32511;$MONARCHTITLE$, as negociações com a Rússia sobre a venda do território de Alasca fracassou, e a Rússia recusou em vender o Alasca para nós.;$MONARCHTITLE$, les négociations menées avec la Russie sur la vente du territoire de l'Alaska ont échoué et la Russie a refusé notre offre d'achat.;$MONARCHTITLE$, die Verhandlungen mit Russland über den Verkauf von Alaska sind gescheitert. Russland weigert sich, uns das Gebiet zu verkaufen.;;$MONARCHTITLE$, las negociaciones con Rusia sobre la venta del territorio de Alaska han fracasado, y Rusia ha rehusado vendernos el territorio.;;;;;;;;;x
EVTOPTA32511;Que merda!;Nom de nom !;Verdammt!;;¡Maldición!;;;;;;;;;x
IS_DISARMED;está desarmado;est désarmé(e);ist entwaffnet;;está desarmada;;;;;;;;;x
IS_NOT_DISARMED;não está desarmado;n'est pas désarmé(e);ist nicht entwaffnet;;no está desarmada;;;;;;;;;x
TRUCE_LASTS_UNTIL;A trégua dura até §Y$DATE$§W;La trêve dure jusqu'au §Y$DATE$§W.;Waffenruhe dauert bis zum §Y$DATE$§W;;La tregua dura hasta §Y$DATE$§W;;;;;;;;;x
LOBBY_HOST_ONLY;Somente o host pode iniciar o jogo;Seul l'hôte peut lancer la partie.;Das Spiel kann nur vom Host begonnen werden;;Solo puede iniciar la partida el anfitrión;;;;;;;;;x
LOBBY_WAITING;Você deve esperar todos os jogadores para iniciar, ou expulse aquele que está faltando.;Vous devez attendre tous les joueurs pour commencer ou expulser ceux qui manquent.;Sie müssen zum Starten auf alle Spieler warten oder jene ausschließen, die noch fehlen.;;Debes esperar a todos los jugadores para iniciar la partida, o expulsar a los que faltan.;;;;;;;;;x
NO_UNIT_TECH;Precisamos descobrir §Y$TECH$§W para construir §Y$UNIT$§W;Nous devons découvrir §Y$TECH$§W pour construire §Y$UNIT$§W.;Zum Bau von §Y$UNIT$§W müssen wir §Y$TECH$§W erforschen.;;Tenemos que descubrir §Y$TECH$§W para construir §Y$UNIT$§W;;;;;;;;;x
NO_UNIT_REGIMENTS;Não podemos construir §Y$UNIT$§W aqui. Consiga mais §YSoldados§W.;Nous ne pouvons pas construire §Y$UNIT$§W n'importe où. Recrutez plus de §Ysoldats§W.;Wir können §Y$UNIT$§W nirgendwo bauen. Rekrutieren Sie mehr §YSoldaten§W.;;No podemos construir §Y$UNIT$§W en cualquier sitio. Consigue más §YSoldados§W.;;;;;;;;;x
NO_UNIT_PORTS;Não podemos construir §Y$UNIT$§W aqui. Consiga uma província §YCosteira§W.;Nous ne pouvons pas construire §Y$UNIT$§W n'importe où. Procurez-vous une province §Ycôtière§W.;Wir können §Y$UNIT$§W nirgendwo bauen. Verschaffen Sie sich eine §YKüsten§W-Provinz.;;No podemos construir §Y$UNIT$§W en cualquier sitio. Consigue una provincia §YCostera§W.;;;;;;;;;x
DIPLOMACY_WARDIALOG_ALLIES;§Y$COUNTRY$§W está protegida pela(s) seguinte(s) nação(es):;§Y$COUNTRY$§W est sous la protection de la (des) nation(s) suivante(s) :;§Y$COUNTRY$§W steht unter dem Schutz folgender Nation(en):;;§Y$COUNTRY$§W está protegido por lo(s) siguiente(s) país(es):;;;;;;;;;x
DIPLOMACY_WARDIALOG_NUM_ALLIES;§Y$COUNTRY$§W está protegido por §Y$NUM$§W país(es);§Y$COUNTRY$§W est sous la protection de §Y$NUM$§W nation(s).;§Y$COUNTRY$§W steht unter dem Schutz von §Y$NUM$§W Nation(en):;;§Y$COUNTRY$§W está protegido por §Y$NUM$§W país(es);;;;;;;;;x
DIPLOMACY_WARDIALOG_ALLY;Aliado;S'allier;Verbündeter;;Aliado;;;;;;;;;x
WARGOAL_WE_ACCEPT_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Exteriores informa;;;;;;;;;x ;;
WARGOAL_WE_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;;
WARGOAL_WE_ACCEPT_2;$ACTOR$ decidiu expandir nossa atual guerra exigindo;$ACTOR$ a décidé d'étendre notre guerre actuelle en demandant;$ACTOR$ hat sich entschieden, unseren aktuellen Krieg mit folgender Forderung zu erweitern:;;$ACTOR$ ha decidido ampliar nuestra guerra al exigir;;;;;;;;;x ;;
WARGOAL_WE_ACCEPT_3;$WARGOAL$;$WARGOAL$;$WARGOAL$;;$WARGOAL$;;;;;;;;;x ;;
WARGOAL_WE_ACCEPT_4;Os idiotas acreditam que, de um modo ou outro, iremos nos render a eles.;Ces imbéciles pensent que nous allons céder.;Die Narren denken, dass wir schon irgendwie nachgeben werden.;;Los muy insensatos se creen que, de un modo u otro, nos rendiremos ante ellos.;;;;;;;;;x ;;
WARGOAL_WE_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x
WARGOAL_WE_ACCEPT_6;Nos iremos te punir pela a sua insolência.;Nous les punirons pour leur insolence.;Ihre Unverschämtheit wird sie noch teuer zu stehen kommen!;;Los castigaremos por su insolencia.;;;;;;;;;x ;;
WARGOAL_WE_ACCEPT_BTN1;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WARGOAL_WE_ACCEPT_BTN2;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WARGOAL_WE_ACCEPT_BTN3;Ir para;Aller à;Go to;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WARGOAL_WE_ACCEPT_LOG;$ACTOR$ expandiu a guerra com nosso para incluir $WARGOAL$.;$ACTOR$ a étendu sa guerre contre nous pour inclure $WARGOAL$.;$ACTOR$ erweiterte seinen Krieg gegen uns um das Ziel '$WARGOAL$'.;;$ACTOR$ ha ampliado su guerra con nosotros para incluir $WARGOAL$.;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Exteriores informa;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_2;Decidimos expandir a guerra exigindo;Nous avons décidé d'étendre notre guerre en demandant;Wir haben uns entschieden, unseren aktuellen Krieg mit folgender Forderung zu erweitern:;;Hemos decidido ampliar nuestra guerra exigiendo;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_3;$WARGOAL$;$WARGOAL$;$WARGOAL$;;$WARGOAL$;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_4;Temos tentado ser sensato com $RECIPIENT$;Nous avons essayé d'être raisonnables avec $RECIPIENT$;Wir haben versucht, vernünftig mit $RECIPIENT$ zu verhandeln.;;Hemos intentado ser razonables con $RECIPIENT$;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x
WARGOAL_THEY_ACCEPT_6;Agora pagarão o preço pela a sua falta de visão.;Maintenant, ils vont payer le prix pour leur manque de vision.;Nun werden sie den Preis für ihre Engstirnigkeit zahlen.;;Ahora pagarán el precio por su falta de visión.;;;;;;;;;x ;;
WARGOAL_THEY_ACCEPT_BTN1;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WARGOAL_THEY_ACCEPT_BTN2;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WARGOAL_THEY_ACCEPT_BTN3;Ir para;Aller à;Go to;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WARGOAL_THEY_ACCEPT_LOG;Temos expandindo a nossa guerra com $RECIPIENT$ para incluir $WARGOAL$.;Nous avons étendu notre guerre contre $RECIPIENT$ pour inclure $WARGOAL$.;Wir haben den Krieg mit $RECIPIENT$ um das Ziel '$WARGOAL$' erweitert.;;Hemos ampliado nuestra guerra con $RECIPIENT$ para incluir $WARGOAL$.;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_HEADER;O ministro das Relações Exteriores informa;Le ministre des Affaires étrangères indique :;Der Außenminister berichtet:;;El ministro de Exteriores informa;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_2;Escutamos alguns rumores das terras distantes;Des rumeurs nous sont parvenues depuis de lointaines contrées.;Uns sind Gerüchte aus fernen Landen zu Ohren gekommen:;;Nos llegan rumores desde tierras lejanas;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_3;Parece que $ACTOR$;Il semble que $ACTOR$;Es scheint so, als ob sich $ACTOR$;;Por lo visto, $ACTOR$;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_4;decidiu expandir essa guerra com $RECIPIENT$;ait décidé d'étendre sa guerre contre $RECIPIENT$;entschieden hätte, den Krieg mit $RECIPIENT$;;ha decidido ampliar su guerra con $RECIPIENT$;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_5;para adicionar $WARGOAL$;en ajoutant $WARGOAL$.;um das Ziel '$WARGOAL$' zu erweitern.;;para $WARGOAL$;;;;;;;;;x
WARGOAL_OTHER_ACCEPT_6;Como se isso importasse.;Comme si cela nous importait.;Als ob uns das interessieren würde.;;Como si nos importara.;;;;;;;;;x ;;
WARGOAL_OTHER_ACCEPT_BTN1;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WARGOAL_OTHER_ACCEPT_BTN2;Aceitar;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WARGOAL_OTHER_ACCEPT_BTN3;Ir para;Aller à;Go to;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WARGOAL_OTHER_ACCEPT_LOG;$ACTOR$ expandiu sua guerra com $RECIPIENT$ para incluir $WARGOAL$.;$ACTOR$ a étendu sa guerre contre $RECIPIENT$ pour inclure $WARGOAL$.;$ACTOR$ erweiterte den Krieg mit $RECIPIENT$ um das Ziel '$WARGOAL$'.;;$ACTOR$ ha ampliado su guerra con $RECIPIENT$ para incluir $WARGOAL$.;;;;;;;;;x ;;
NO_GP_ACTION_ON_SELF;Seria um absurdo nos levar como alvos;Cela serait idiot de nous viser.;Es wäre unsinnig, uns selbst ins Visier zu nehmen ...;;Sería absurdo apuntar hacia nosotros mismos;;;;;;;;;x
OL_VIEW_SIEGES;Ativa/Desativa a visualização de §YOcupação§W;Active la vue §YOccupation§W.;Schaltet §YBesetzungs§W-Ansicht um;;Activa/Desactiva la vista de §YOcupación§W;;;;;;;;;x
BADBOY_EFFECT;$DIRECTION$ $VALUE$ infâmia.\n;$DIRECTION$ $VALUE$ en infamie.\n;$DIRECTION$ $VALUE$ Infamie.\n;;$DIRECTION$ $VALUE$ infamia.\n;;;;;;;;;x
unification_annex_casus_belli;Guerra de unificação;Guerre d'unification;Vereinigungskrieg;;Guerra de unificación;;;;;;;;;x
unification_annex_casus_belli_desc;Libera território fundamental da nossa §YUnião cultural§W.;Libérez un territoire clé de notre §Yunion culturelle§W.;Befreien Sie das Kerngebiet unserer §YKulturunion§W;;Liberar territorio fundamental de nuestra §Yunión cultural§W;;;;;;;;;x
unification_annex_casus_belli_setup;Libera território fundamental da nossa §YUnião cultural§W.;Libérez un territoire clé de notre §Yunion culturelle§W.;Befreien Sie das Kerngebiet unserer §YKulturunion§W;;Liberar territorio fundamental de nuestra §Yunión cultural§W;;;;;;;;;x
unification_annex_casus_belli_short;Anexação;Annexion;Annektierung;;Anexión;;;;;;;;;x
enlightenment_thought;The Rights of Man;Les droits de l'homme;Die Menschenrechte;;Los derechos del hombre;;;;;;;;;x
enlightenment_thought_desc;Os direitos dos homens;Les droits de l'homme;Die Menschenrechte;;Los derechos del hombre;;;;;;;;;x
NORMAL_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$ Liberação de $SECOND_COUNTRY$;$ORDER$ $FIRST$ libération de $SECOND_COUNTRY$;$ORDER$$FIRST$e Befreiung von $SECOND_COUNTRY$;;$ORDER$ Liberación $FIRST$ de $SECOND_COUNTRY$;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$ $FIRST$ Liberação de $SECOND_COUNTRY$;$ORDER$ $FIRST$ libération de $SECOND_COUNTRY$;$ORDER$$FIRST$e Befreiung von $SECOND_COUNTRY$;;$ORDER$ Liberación $FIRST$ de $SECOND_COUNTRY$;;;;;;;;;x
springtime_of_nations;A primavera dos povos!;Le Printemps des nations !;Frühling der Nationen!;;¡La primavera de las naciones!;;;;;;;;;x
springtime_of_nations_desc;As nações adormecidas da Europa acorda para jogar fora os espectros de despotismo ea tirania;Les nations endormies d'Europe se réveillent pour lutter contre les spectres du despotisme et de la tyrannie.;Die schlummernden Nationen Europa erwachen, um die Gespenster des Despotismus und der Tyrannei zu vertreiben.;;As nações adormecidas da Europa acorda para jogar fora os espectros de despotismo ea tirania;;;;;;;;;x
HND_conservative;Partido do congresso nacionalista;Parti du congrès nationaliste;Nationalistische Kongresspartei;;Partido del Congreso Nacionalista;;;;;;;;;x
HND_liberal;Partido da independência;Partie de l'indépendance;Unabhängigkeitspartei;;Partido de la Independencia;;;;;;;;;x
HND_reactionary;Frente nacional;Front national;Nationale Front;;Frente Nacional;;;;;;;;;x
HND_anarcho_liberal;Partido pela liberdade;Parti de la liberté;Freiheitspartei;;Partido por la Libertad;;;;;;;;;x
HND_socialist;Congresso Índio nacional;Congrès national indien;Indischer Nationalkongress;;Congreso Nacional Indio;;;;;;;;;x
HND_communist;Partido comunista;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;x
HND_fascist;Partido da união;Parti unitaire;Einheitspartei;;Partido de la Unidad;;;;;;;;;x
HND;Índia;Inde;Indien;;India;;;;;;;;;x
WEDID_ISDISCREDITED_DESC;Desacreditado até §Y$UNTIL$§W. Estamos atrás disso.;Discrédit jusqu'à : §Y$UNTIL$§W. Nous sommes derrière tout cela.;In Verruf gebracht bis zum §Y$UNTIL$§W. Wir stecken dahinter.;;Desacreditado hasta §Y$UNTIL$§W. Estamos detrás de esto.;;;;;;;;;x
WEDID_ISBANNEDEMBASSY_DESC;Embaixada fechada até §Y$UNTIL$§W. Estamos atrás disso.;Ambassade interdite jusqu'à : §Y$UNTIL$§W. Nous sommes derrière tout cela.;Botschaft verbannt bis zum §Y$UNTIL$§W. Wir stecken dahinter.;;Embajada cerrada hasta §Y$UNTIL$§W. Estamos detrás de esto.;;;;;;;;;x
OTHER_MUST_NEGOTIATE_WITH_WAR_LEADER;Não podemos negociar com o §YLíder de guerra§W inimigo, porque isso iria acabar com a guerra. Você só pode assinar um tratado de paz entre §Y$ENEMY$§W e §Y$COUNTRY$§W.;Nous ne sommes pas autorisés à négocier avec le §Yleader§W ennemi, car cela mettrait fin à la guerre. Un traité de paix ne peut être signé qu'entre §Y$ENEMY$§W et §Y$COUNTRY$§W.;Wir dürfen nicht mit dem feindlichen §YKriegsführer§W verhandeln, da dies den Krieg beenden würde. Ein Friedensvertrag kann nur zwischen §Y$ENEMY$§W und §Y$COUNTRY$§W unterzeichnet werden.;;No podemos negociar con el §YLíder de guerra§W enemigo, pues eso pondría fin a la guerra. Solo se puede firmar un tratado de paz entre §Y$ENEMY$§W y §Y$COUNTRY$§W.;;;;;;;;;x
unification_humiliate_cb;Impor a hegemonia;Imposer l'hégémonie;Vorherrschaft durchsetzen;;Imponer hegemonía;;;;;;;;;x
REMOVE_unification_humiliate_cb_desc;Humilha outra Grande Potencia para impor a sua união cultural comum.;Humiliez une autre grande puissance pour imposer un leadership sur votre union culturelle commune.;Erniedrigen Sie eine andere Großmacht, um die Vorherrschaft über ihre gemeinsame Kulturunion zu übernehmen.;;Humillar a otra gran potencia para imponer el liderazgo sobre vuestra unión cultural común.;;;;;;;;;x
REMOVE_unification_humiliate_cb_setup;Humilha outra Grande Potencia para impor a sua união cultural comum.;Humiliez une autre grande puissance pour imposer un leadership sur votre union culturelle commune.;Erniedrigen Sie eine andere Großmacht, um die Vorherrschaft über ihre gemeinsame Kulturunion zu übernehmen.;;Humillar a otra gran potencia para imponer el liderazgo sobre vuestra unión cultural común.;;;;;;;;;x
unification_humiliate_cb_short;Aceitar a hegemonia;Admettre l'hégémonie;Vorherrschaft anerkennen;;Aceptar hegemonía;;;;;;;;;x
NORMAL_UNIFICATION_HUMILIATE_NAME;A guerra fraterna $FIRST$-$SECOND$;$FIRST$-$SECOND$ guerre fraternelle ;$ORDER$$FIRST$-$SECOND$er Bruderkrieg;;La Guerra Fraticida $FIRST$-$SECOND$;;;;;;;;;x
AGRESSION_UNIFICATION_HUMILIATE_NAME;A guerra fraterna $FIRST$-$SECOND$;$FIRST$-$SECOND$ guerre fraternelle ;$ORDER$$FIRST$-$SECOND$er Bruderkrieg;;La Guerra Fraticida $FIRST$-$SECOND$;;;;;;;;;x
PRODUCTION_REQUIRED_DAILY_INPUTS;Recursos diárias necessárias:;Matières premières quotidiennement requises :;Erforderlicher täglicher Input:;;Recursos diarios requeridos:;;;;;;;;;x
PRODUCTION_DAILY_OUTPUT;Produção diária:;Rendement quotidien :;Tägliche Leistung:;;Producción diaria:;;;;;;;;;x
COUNTRYALERT_NO_HasClosedFactories;Não a fabricas a falência na nossa nação;Aucune usine n'est en faillite dans notre nation.;In unserer Nation gibt es keine bankrotten Fabriken.;;En nuestra nación no hay fábricas en bancarrota.;;;;;;;;;x
