RECRUITED_PERCENTAGE_LESS_THAN;Menos de §Y$VAL$§W% de soldados possíveis recrutados.\n;Moins de §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Weniger als §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Menos del §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
RECRUITED_PERCENTAGE_MORE_THAN;Ao menos §Y$VAL$§W% de soldados possíveis recrutados.\n;Au moins §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Mindestens §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Al menos el §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
SEPARATISM_TECH;Separatismo;Séparatisme;Separatismus;;Separatismo;;;;;;;;x
INC_RES_TECH;Pontos de pesquisa;Points de recherche;Forschungspunkte;;Puntos de investigación;;;;;;;;x
TOTAL_POPS_NOT_TR;Menos de §Y$VAL$§W pops em $WHERE$.\n;Moins de §Y$VAL$§W pop en $WHERE$.\n;Weniger als §Y$VAL$§W Bevs in $WHERE$.\n;;Menos de §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
TOTAL_POPS_TR;Ao menos de §Y$VAL$§W pops em $WHERE$.\n;Au moins §Y$VAL$§W pop en $WHERE$.\n;Mindestens §Y$VAL$§W Bevs in $WHERE$.\n;;Al menos §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
IS_CRIME_NOT_HIGHER_THAN_EDU_TR;Gasta mais em §Yeducação§W do que em administração.\n;Les dépenses d’§Yéducation§W sont supérieures aux dépenses d’administration.\n;Ausgaben für §YBildung§W übersteigen die für Verwaltung.\n;;Se gasta más en §Yeducación§W que en administración.\n;;;;;;;;x
IS_CRIME_HIGHER_THAN_EDU_TR;Gasta mais em §Yadministração§W do que em educação.\n;Les dépenses d’§Yadministration§W sont supérieures aux dépenses d’éducation.\n;Ausgaben für §YVerwaltung§W übersteigen die für Bildung.\n;;Se gasta más en §Yadministración§W que en educación.\n;;;;;;;;x
ANY_AT_WAR_STARTS;Qualquer país que está em guerra.;Tout pays avec lequel nous sommes en guerre.;Jedes Land, mit dem Krieg herrscht.;;Cualquier país con el que estás en guerra.;;;;;;;;x
REBEL_POWER_LESS_THAN;A ameaça rebelde é inferior a §Y$VAL$§W %.;La menace rebelle est inférieure à §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt weniger als §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es inferior al §Y$VAL$§W por ciento.;;;;;;;;x
REBEL_POWER_MORE_THAN;A ameaça rebelde é superior a §Y$VAL$§W %.;La menace rebelle est d’au moins §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt mindestens §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es de al menos el §Y$VAL$§W por ciento.;;;;;;;;x
POP_TYPE_PERC_NOT;Os $NAME$ representam menos de §Y$VAL$%§W.\n;$NAME$ : inférieur à §Y$VAL$%§W.\n;$NAME$ ist weniger als §Y$VAL$%§W.\n;;Los $NAME$ representan menos del §Y$VAL$%§W.\n;;;;;;;;x
POP_TYPE_PERC;Os $NAME$ representam, pelo menos §Y$VAL$%§W.\n;$NAME$ : supérieur à §Y$VAL$%§W.\n;$NAME$ ist mindestens §Y$VAL$%§W.\n;;Los $NAME$ representan al menos el §Y$VAL$%§W.\n;;;;;;;;x
MAJORITY_IS;A maioria da população é ;La majorité de la population est ;Bevölkerungsmehrheit ist ;;La mayoría de la población es ;;;;;;;;x
MAJORITY_IS_NOT;A maioria da população NÃO é ;La majorité de la population n’est PAS ;Bevölkerungsmehrheit ist NICHT ;;La mayoría de la población NO es ;;;;;;;;x
ICL;Islândia;Islande;Island;;Islandia;;;;;;;;x
ICL_ADJ;Islandês;islandais;Isländisch;;Islandesa;;;;;;;;x
ISR;Israel;Israël;Israel;;Israel;;;;;;;;x
ISR_ADJ;Israelense;israélien;Israelitisch;;Israelí;;;;;;;;x
BYZ;Império Bizantino;Empire byzantin;Byzantinisches Reich;;Imperio Bizantino;;;;;;;;x
BYZ_ADJ;Bizantino;byzantin;Byzantinisch;;Bizantina;;;;;;;;x
BYZ_conservative;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;x
BYZ_reactionary;Kómma Paleologós;Kómma Paleologós;Kómma Paleologós;;Kómma Paleologós;;;;;;;;x
BYZ_liberal;Kómma Fileleftheron;Kómma Fileleftheron;Kómma Fileleftheron;;Kómma Fileleftheron;;;;;;;;x
BYZ_anarcho_liberal;Neoteristikon Kómma;Neoteristikon Kómma;Neoteristikon Kómma;;Neoteristikon Kómma;;;;;;;;x
BYZ_socialist;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;;Sosialistikó Kómma Byzantós;;;;;;;;x
BYZ_communist;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;;Kommounistikó Kómma Byzantós;;;;;;;;x
BYZ_fascist;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;;Kómma ton Eleutherofróvon;;;;;;;;x
ISR_conservative;Herut;Herut;Herut;;Herut;;;;;;;;x
ISR_reactionary;Hazit Datit Meuhedet;Hazit Datit Meuhedet;Hazit Datit Meuhedet;;Hazit Datit Meuhedet;;;;;;;;x
ISR_liberal;Miflaga Progresivit;Miflaga Progresivit;Miflaga Progresivit;;Miflaga Progresivit;;;;;;;;x
ISR_anarcho_liberal;Tzionim Klaliym;Tzionim Klaliym;Tzionim Klaliym;;Tzionim Klaliym;;;;;;;;x
ISR_socialist;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;;Mifleget Poalei Eretz Yisrael;;;;;;;;x
ISR_communist;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;x
ISR_fascist;Brit HaBirionim;Brit HaBirionim;Brit HaBirionim;;Brit HaBirionim;;;;;;;;x
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;x
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;x
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;x
ICL_anarcho_liberal;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;x
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;x
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;x
ICL_fascist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;x
ANY_CORE_LIMITED;Para qualquer núcleo que é\n;Pour tout territoire clé qui est\n;Für jede Kernprovinz, für die gilt:\n;;Para cualquier núcleo que esté\n;;;;;;;;x
ANY_CORE_NORMAL;Todas as províncias centrais terá\n;Tous les territoires clés obtiennent\n;Alle Kernprovinzen erhalten\n;;Todas las provincias núcleo recibirán\n;;;;;;;;x
POLITICS_NOT_BEFORE;Nós não podemos mudar partido no poder novamente antes de §Y$DATE$§W.;Nous ne pouvons pas changer de parti dirigeant avant §Y$DATE$§W.;Ein erneuter Wechsel der Regierungspartei ist vor §Y$DATE$§W unmöglich.;;No podemos cambiar de nuevo el partido gobernante hasta el §Y$DATE$§W.;;;;;;;;x
POLITICS_NOT_ACCEPTED;A nossa forma de governo não permite partidos §Y$WHICH$§W.;Notre forme de gouvernement n’autorise pas les partis §Y$WHICH$§W.;Unsere Regierungsform gestattet keine §Y$WHICH$en§W Parteien.;;Nuestra forma de gobierno no permite partidos §Y$WHICH$§W.;;;;;;;;x
RELEASE_PRESTIGE;Prestigio: ;Prestige : ;Prestige: ;;Prestigio: ;;;;;;;;x
RELEASE_INFAMY;Infâmia: ;Infamie : ;Infamie: ;;Infamia: ;;;;;;;;x
expand_motala_verkstad_desc;"Motala Verkstad" (Trabalho de Motala - ou Oficina mecânica) foi uma empresa fundada em 1822 por Baltazar von Platen durante a construção do Canal de Göta. Sob o treinamento de Otto Edvard Carlsund, em 1843 a 1870, a empresa Motala Verkstad tornou-se uma das fabricantes de mais renome internacional da Suécia. Jules Verne menciona em seu romance '20,000 Léguas Submarinas' como construtor de seu submarino ficcional "Nautilus".;"Le « Motala Verkstad » (ateliers de machines) fut fondé en 1822 par Baltazar von Platen lors de la construction du canal de Göta. Sous la direction d’Otto Edvard Carlsund, entre 1843 et 1870, Motala Verkstad devint une des manufactures suédoises les plus réputées. L’atelier est mentionné dans le roman de Jules Verne, ""20 000 lieues sous les mers"", comme un des fournisseurs de pièces pour le Nautilus.";Motala Verkstad' (Motala Werk- oder Maschinenwerkstatt) wurde 1822 während des Baus des Göta-Kanals durch Baltazar von Platen gegründet. Während der Führung Otto Edvard Carlsunds von 1843 bis 1870 wurde Motala Verkstad zu einer der international bekanntesten schwedischen Fabriken. Sie wird sogar in Jules Vernes' Roman '20.000 Meilen unter dem Meer' als Teilehersteller für das fiktionale U-Boot 'Nautilus' erwähnt.;;Motala Verkstad (taller o fábrica Motala) fue fundada en 1822 por Baltazar von Platen durante la construcción del canal de Göta. Bajo la dirección técnica de Otto Edvard Carlsund, de 1843 a 1870, Motala Verkstad se convirtió en uno de los fabricantes suecos más conocidos en el mundo. Julio Verne lo menciona en su novela '20.000 leguas de viaje submarino' como constructora de parte de su ficticio submarino 'Nautilus'.;;;;;;;;;x
motala_verkstad;Motala Verkstad;Motala Verkstad;Motala Verkstad;;Motala Verkstad;;;;;;;;;x
desc_motala_verkstad;Fundado em 1822 por Baltazar von Platen durante o canal de Göta, a empresa Motala Verkstad é uma das empresas da suécia de oficinas mecânicas mais renomadas internacionalmente.;Fondé en 1822 par Baltazr von Platen lors de la construction du canal de Göta, Motala Verkstad est un des ateliers de construction de machines les plus réputés de Suède.;Motala Verkstad' wurde 1822 während des Baus des Göta-Kanals durch Baltazar von Platen gegründet und ist eine von Schwedens renommiertesten Maschinenfabriken.;;Fundada en 1822 por Baltazar von Platen durante la construcción del canal de Göta, la empresa Motala Verkstad es uno de los fabricantes más famosos de Suecia.;;;;;;;;;x
court_yard_speech_title;Crise do pátio!;Borggårdstalet !;Borggårdstalet!;;Borggårdstalet!;;;;;;;;;x
court_yard_speech_desc;A 'Crise do pátio' (Sueco: Borggårdskrisen) foi uma crise constitucional na suécia provocado por cortes no orçamento militar imprudente implementadas pelo governo liberal do então primeiro-ministro Karl Staaf. Em 6 de Fevereiro de 1914, o rei Gustav V foi com um discurso apaixonado em favor do aumento dos gastos militares, uma multidão de cerca de 30.000 agricultores de todo o país veio para Estocolmo para manifestar a favor do rei, o país e as forças armadas. Foi a última vez que uma monarquia sueca interferiu diretamente contra os princípios sagrados da regra plebéia.;La « crise de la cour » (en suédois : Borggårdskrisen) est une crise constitutionnelle provoquée par les coupes importantes effectuées dans le budget militaire par le premier ministre libéral suédois de l’époque, Karl Staaf. Le 6 février 1914 le roi Gustav V s’adressa dans un discours enflammé en faveur de l’augmentation des dépenses militaires à près de 30 000 fermiers venus des quatre coins du pays jusqu’à Stockholm pour soutenir le roi, le pays et les forces armées. Ce fut la dernière fois qu’un monarque suédois interféra directement avec le principe sacré de la souveraineté du peuple.;Die 'Hofkrise' (Swedisch: Borggårdskrisen) war eine Verfassungskrise in Schweden, die von überharten Einschnitten in den Verteidigungshaushalt provoziert wurde, hinter denen die liberale Regierung des damaligen Ministerpräsidenten Karl Staaf stand. Am 6. Februar 1914 hielt König Gustav V. vor 30.000 Bauern, die aus jeder Ecke des Landes zur Unterstützung von König, Land und Streitkräften nach Stockholm gekommen waren, eine Brandrede zugunsten der Erhöhung des Verteidigungshaushalts. Es war das letzte Mal, dass ein schwedischer Monarch direkt gegen die heiligen Prinzipien der Volksherrschaft verstieß.;;La 'crisis del patio' (en sueco: Borggårdskrisen) fue una crisis constitucional provocada en suecia por el imprudente recorte del presupuesto militar llevado a cabo por el gobierno liberal del entonces primer ministro Karl Staaf. El 6 de febrero de 1914, el rey Gustav V se dirigió, con un inflamado discurso a favor del aumento de los gastos militares, a una multitud de unos 30.000 granjeros que habían acudido a Estocolmo desde todos los rincones del país para manifestarse a favor del rey, el país y las fuerzas armadas. Fue la última vez que un monarca sueco interfirió directamente con los sagrados principios del gobierno del pueblo.;;;;;;;;;x
international_negotiations;Pressão internacional;Pression internationale;Internationaler Druck;;Presión internacional;;;;;;;;;x
desc_international_negotiations;Estamos exercendo pressão diplomática sobre um país estrangeiro a respeito de uma questão muito específica.;Nous exerçons des pressions diplomatiques sur un pays étranger au sujet d'un problème bien spécifique.;Wir üben bezüglich eines sehr spezifischen Problems diplomatischen Druck auf ein ausländisches Land aus.;;Estamos ejerciendo presión diplomática sobre un país extranjero en relación con un tema muy concreto.;;;;;;;;;x
EVTNAME23300;Baleia misteriosa afunda um barco!;Une mystérieuse baleine coule un navire !;Mysteriöser Wal versenkt Schiff!;;¡Misteriosa ballena hunde un barco!;;;;;;;;;x
EVTDESC23300;O ANO $YEAR$ foi marcado por um acontecimento bizarro [...] Por algum tempo, vários navios haviam encontrado no mar "uma coisa enorme", um objeto longo em forma de baleia, que as vezes, fazia um brilho fosforescente, infinitamente maior e mais rápido do que qualquer outra especie baleia.'\n\nVários navios da marinha mercante desapareceram no mar durante o ano passado por um fenômeno estranho, considerado por muitos como uma enorme especie de baleia ainda não descoberta. O renomado professor francês de Biologia Marinha, o lendário Pierre Arronax, ofereceu participar de uma expedição científica para investigar essa besta estranha que tem assombrado os oceanos do mundo, e rumores dizem que vários países estão planejando expedições para chegar ao fundo deste mistério.;L’année $YEAR$  fut marquée par un événement bizarre [...], En effet, depuis quelque temps, plusieurs navires s’étaient rencontrés sur mer avec « une chose énorme » un objet long, fusiforme, parfois phosphorescent, infiniment plus vaste et plus rapide qu’une baleine.\n\nPlusieurs navires de la marine marchande ont été perdus en mer l’an passé suite à un étrange phénomène que beaucoup pensent être une espèce de grand cétacé encore inconnu. Le célèbre professeur de biologie marine français, le légendaire Pierre Arronax, a proposé de se joindre à une expédition scientifique visant à étudier cette étrange animal qui hante les océans du monde. Des rumeurs rapportent que d’autres nations prépareraient également leur propre expédition en vue de résoudre ce mystère.;DAS JAHR $YEAR$ wurde von bizarren Begebenheiten markiert [...] Im Wesentlichen hatten einige Schiffe auf hoher See ein Aufeinandertreffen mit 'einem enormen Ding', einem langen, spindelförmigen Objekt, das manchmal zu leuchten scheint und deutlich größer und schneller als ein Wal ist.'\n\nMehrere Schiffe der Handelsmarine sind im Verlauf des letzten Jahres einem seltsamen Phänomen zum Opfer gefallen, bei dem es sich der Meinung vieler nach um eine riesige und bislang unbekannte Walart handelt. Der renommierte französische Meeresbiologe Pierre Arronax hat angeboten, sich einer Wissenschaftsexpedition zur Erforschung dieser merkwürdigen Kreatur anzuschließen, die die Ozeane der Welt heimsucht. Gerüchten zufolge planen bereits mehrere Länder eigene Expeditionen, um dieses Geheimnis aufzuklären.;;En $YEAR$ tuvo lugar un extraño suceso (...). Desde hacía algún tiempo varios navíos habían encontrado en el mar 'una cosa enorme', algo así como un objeto largo, fusiforme, fosforescente a veces, mayor y más rápido que una ballena según la mayoría de las opiniones.\n\nEl pasado año, varios buques de la marina mercante se han perdido por culpa de un extraño fenómeno, que muchos atribuyen a una especie de ballena enorme de especie aún no descubierta. Un famoso profesor francés de biología marina, el legendario Pierre Arronax, se ha ofrecido a botar una expedición científica para investigar la extraña bestia que ha decidido sembrar el terror en los mares del mundo. Se rumorea además que varios países del mundo están organizando sus propias expediciones para llegar al fondo de este asunto.;;;;;;;;;x
EVTOPTA23300;Essa terrível ameaça para a navegação em alto mar deve terminar!;Cette terrible menace contre la paix des mers doit cesser !;Diese schändliche Bedrohung des Friedens auf den Meeren muss ein Ende haben!;;¡Esta funesta amenaza a la navegación en alta mar debe terminar!;;;;;;;;;x
EVTOPTB23300;Isso soa como algo saído de um livro infantil, isso não me interessa.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;x
EVTNAME23301;Uma baleia misteriosa afunda um barco!;Une mystérieuse baleine coule un navire !;Mysteriöser Wal versenkt Schiff!;;¡Una misteriosa ballena hunde un barco!;;;;;;;;;x
EVTDESC23301;O ANO $YEAR$ foi marcado por um acontecimento bizarro [...] Por algum tempo, vários navios haviam encontrado no mar "uma coisa enorme", um objeto longo em forma de baleia, que as vezes, fazia um brilho fosforescente, infinitamente maior e mais rápido do que qualquer outra especie baleia.'\n\nVários navios da marinha mercante desapareceram no mar durante o ano passado por um fenômeno estranho, considerado por muitos como uma enorme especie de baleia ainda não descoberta. O renomado professor francês de Biologia Marinha, rumores dizem que vários países estão planejando investigar esse fenômeno. Talvez devêssemos enviar uma expedição também?;« L’année $YEAR$  fut marquée par un événement bizarre [...], En effet, depuis quelque temps, plusieurs navires s’étaient rencontrés sur mer avec « une chose énorme » un objet long, fusiforme, parfois phosphorescent, infiniment plus vaste et plus rapide qu’une baleine. »\n\nPlusieurs navires de la marine marchande ont été perdus en mer l’an passé suite à un étrange phénomène que beaucoup pensent être une espèce de grand cétacé encore inconnu. Des rumeurs rapportent que plusieurs nations ont lancé des expéditions en vue de résoudre ce mystère. Peut-être devrions-nous faire de même ?;DAS JAHR $YEAR$ wurde von bizarren Begebenheiten markiert [...] Im Wesentlichen hatten einige Schiffe auf hoher See ein Aufeinandertreffen mit 'einem enormen Ding', einem langen, spindelförmigen Objekt, das manchmal zu leuchten scheint und deutlich größer und schneller als ein Wal ist.'\n\nMehrere Schiffe der Handelsmarine sind im Verlauf des letzten Jahres einem seltsamen Phänomen zum Opfer gefallen, bei dem es sich der Meinung vieler nach um eine riesige und bislang unbekannte Walart handelt. Gerüchten zufolge wird dieses Phänomen bereits von mehreren Ländern untersucht, aber vielleicht sollten wir trotzdem eine eigene Expedition auf die Beine stellen?;;En $YEAR$ tuvo lugar un extraño suceso (...). Desde hacía algún tiempo varios navíos habían encontrado en el mar 'una cosa enorme', algo así como un objeto largo, fusiforme, fosforescente a veces, mayor y más rápido que una ballena según la mayoría de las opiniones.\n\nEl pasado año, varios buques de la marina mercante se han perdido por culpa de un extraño fenómeno, que muchos atribuyen a una especie de ballena enorme de especie aún no descubierta. Se rumorea que varios países están investigando el fenómeno ya. ¿Deberíamos enviar una expedición?;;;;;;;;;x
EVTOPTA23301;Essa terrível ameaça para a navegação em alto mar deve terminar!;Cette terrible menace contre la paix des mers doit cesser !;Diese schändliche Bedrohung des Friedens auf den Meeren muss ein Ende haben!;;¡Esta funesta amenaza a la navegación en alta mar debe terminar!;;;;;;;;;x
EVTOPTB23301;Isso soa como algo saído de um livro infantil, isso não me interessa.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;x
EVTNAME23302;O Professor Arronax apareceu!;Le professeur Arronax rejeté par la mer !;Professor Arronax an den Strand gespült!;;¡Reaparece el profesor Arronax!;;;;;;;;;x
EVTDESC23302;O renomado biólogo marinho francês Pierre Aronnax foi encontrado nas costas em $COUNTRY$ hoje. O professor saiu durante algum tempo desde que se juntou a uma expedição enviada para descobrir a verdade por trás de uma baleia misteriosa que disse afundar e devorar navios em alto-mar. O professor está chocado com a profunda experiência que ele teve, e sua história é realmente notável. Arronax afirma que ele foi levado, durante um encontro entre o navio ea criatura, e que a criatura é na verdade um navio humano, que pode viajar por debaixo da água. Arronax garante que o comandante do navio é um renegado libertário que jurou nunca mais pôr o pé na terra firme para desfrutar de uma vida livre nos oceanos do mundo a bordo de seu navio. Seja qual for a verdade, as muitas descrições detalhadas de Professor Arronax sobre as estranhas novas formas de vida marítima (supostamente encontrados durante a sua viagem a bordo do navio estranho) irá reforçar os nossos esforços científicos nos próximos anos.;Le célèbre spécialiste français de biologie marine a été découvert aujourd’hui rejeté par la mer sur une plage du pays : $COUNTRY$. Le professeur était parti depuis longtemps en expédition pour découvrir la vérité derrière une mystérieuse baleine qui ferait couler et dévorerait les navires en haute mer. Le professeur est en état de choc après l’expérience qu’il a connu et son histoire est tout à fait remarquable. Arronax affirme qu’il a été jeté par dessus bord lors d’une rencontre entre son navire et la créature et que cette créature est en fait un navire fait de main d’homme capable de voyager sous la mer. Arronax affirme que ce navire est, ou était, commandé par un justicier épris de liberté qui a rompu tout contact avec la terre ferme pour vivre une existence de liberté sur les océans du monde à bord de son navire. Quelle que soit la vérité, les descriptions détaillées des nombreuses formes de vie nouvelles que rapporte le professeur et qu’il aurait rencontrées pendant son voyage comme invité à bord de ce vaisseau, constituent un trésor pour la science des années à venir.;Der renommierte französische Meeresbiologe Pierre Arronax wurde heute an die Küste von $COUNTRY$ gespült. Der Professor war einige Zeit verschwunden gewesen, seit er sich einer Expedition zur Aufklärung des Geheimnisses um einen mysteriösen Wal angeschlossen hatte, der angeblich auf hoher See ganze Schiffe versenkte und verschlang. Der Professor ist von seinen tiefgreifenden Erlebnissen schockiert, und seine Geschichte ist wahrlich beachtenswert. Arronax behauptet, dass er bei einem Aufeinandertreffen mit der Kreatur über Bord ging, und dass es sich bei der Kreatur in Wahrheit um ein von Menschen gesteuertes Schiff handle, das unter Wasser fahren kann. Arronax behauptet weiter, dass dieses Schiff von einem freiheitsliebenden Eigenbrötler kommandiert wird oder wurde, der sich jeglichem Kontakt mit dem Festland abgeschworen hat und lieber an Bord seines Schiffes ein Leben in Freiheit auf den Ozeanen dieser Welt lebt. Was auch letztendlich die Wahrheit sein mag, die zahlreichen detaillierten Beschreibungen vieler bemerkenswerter neuer Lebensformen, die Professor Arronax -- vermutlich während seiner Zeit als Gast an Bord dieses merkwürdigen Schiffes -- gemacht hat, werden unseren wissenschaftlichen Bemühungen auf Jahre hinaus zugute kommen.;;El famoso biólogo marino francés, Pierre Arronax, ha aparecido hoy en las playas de $COUNTRY$. El profesor llevaba desaparecido algún tiempo, desde que se unió a la expedición enviada para averiguar la verdad tras la desaparición de varios barcos en alta mar, atribuida a una misteriosa ballena. El sujeto, profundamente afectado por la experiencia sufrida, relata una historia ciertamente notable. Arronax asegura que cayó por la borda durante una batalla entre su nave y la criatura y que dicha criatura es, de hecho, un barco de factura humana, capaz de navegar bajo las aguas. Arronax asegura que el comandante de la nave es un renegado libertario que ha jurado no volver a pisar tierra firme para disfrutar de una vida libre en los océanos del mundo a bordo de su nave. Sea cual sea la verdad, las numerosas y detalladas descripciones del profesor Arronax sobre extrañas y nuevas formas de vida marina --supuestamente encontradas durante su travesía a bordo del extraño navío-- potenciarán nuestros esfuerzos científicos en los años venideros.;;;;;;;;;x
EVTOPTA23302;Nemo me impune lacessit!;Nemo me impune lacessit !;Nemo me impune lacessit!;;¡Nemo me impune lacessit!;;;;;;;;;x
italia_irredenta_title;Itália irredentista;Italia Irredenta;Italia Irredenta;;Italia Irredenta;;;;;;;;;x
italia_irredenta_desc;O movimento irredentista italiano aspirava obter à Itália e todos os territórios vizinhos do jovem reino que eles estavam, maior parte ou parcialmente era habitado por pessoas de etnia italiana. Isso inclui não apenas os territórios austríacos na própria Itália, mas também várias regiões dentro da Dalmácia e Áustria.;Le mouvement irrédentiste voulait voir transférés à la couronne italienne tous les territoires limitrophes peuplés majoritairement ou en partie d'italiens. Cela concerne non seulement les possessions autrichiennes en Italie, mais aussi des territoires en Dalmatie et en Autriche.;Die italienische Irredentistenbewegung strebte danach, alle Gebiete in der unmittelbaren Umgebung des Königreichs Italien, die tatsächlich oder vermeintlich größtenteils von Italienischstämmigen bewohnt wurden, dem Königreich anzugliedern. Dies beinhaltete nicht nur Ansprüche auf österreichische Ländereien in italienischem Besitz, sondern bedeutete auch territoriale Ansprüche weiter nach Dalmatien und Österreich hinein.;;El movimiento irredentista italiano aspiraba a obtener para Italia todos los territorios vecinos del joven reino que estaban, mayoritaria o parcialmente poblados por personas de etnia italiana. Esto no solo incluía los territorios austriacos en Italia propiamente dicha, sino también regiones diversas en Dalmacia y el interior de Austria.;;;;;;;;;x
the_heligoland_question_title;A questão de Heligoland;La question du Helgoland;Die Helgoland-Frage;;La cuestión de Heligoland;;;;;;;;;x
the_heligoland_question_desc;A pequena ilha do Mar do Norte de Helgoland se tornou uma possessão britânica durante as guerras napoleônicas, cededido formalmente pela Dinarmarca no tratado de Kiel (1814). Depois da unificação da Alemanha a ilha se tornou um objeto de desejo do Império Alemão, pois os poucos habitantes da ilha eram alemães, em geral.;La petite île de la Mer du Nord du Helgoland est devenue possession britannique lors des guerres napoléoniennes après qu’elle fût cédée par le Danemark lors du Traité de Kiel en 1814. Après l’unification de l’Allemagne, l’île est devenue un objet de convoitise pour l'Empire allemand, les quelques habitants de l'île étant très majoritairement allemands.;Die kleine Nordseeinsel Helgoland geriet während der napoleonischen Kriege in britischen Besitz und wurde 1814 im Vertrag von Kiel formell an Dänemark abgetreten. Nach der Vereinigung Deutschlands weckte die Insel das Interesse des Deutschen Reiches, da die wenigen Bewohner der Insel fast ausschließlich Deutsche waren.;;La pequeña isla de Heligoland, situada en el mar del Norte, se había convertido en una posesión británica durante las guerras napoleónicas, cedida formalmente por Dinamarca en el tratado de Kiel (1814). Tras la unificación de Alemania, la isla se convirtió en objeto de deseo para el Imperio Alemán, puesto que sus habitantes eran mayoritariamente alemanes.;;;;;;;;;x
miskatonic_university_title;Universidade de Miskatonic;Université de Miskatonic;Miskatonic University;;La universidad de Miskatonic;;;;;;;;;x
miskatonic_university_desc;Com seu campus localizado em Arkham, junto ao sombrio e belo rio calmo Miskatonic no condado de Essex, a universidade de Miskatonic é uma das mais famosas instituições de ensino na Nova Inglaterra. A Universidade de Miskatonic é conhecida pela coleção de livros ocultas, como uma de poucas cópias genuínas de 'Unaussprechlichen Kulten' de von Junzt e o 'fragmentary' o famoso Livro de Eibon.;Avec son campus situé dans la jolie localité d'Arkham, près de la sombre rivière Miskatonic, l’université de Miskatonic est une des institutions d’études supérieures les plus renommées de la Nouvelle-Angleterre. Connue pour sa collection unique et imposante de livres anciens et occultes, l'université de Miskatonic possède, entre autre, des fragments du célèbre Livre d'Eibon et une copie originale de l'ouvrage de Friedrich von Juntz, « Unaussprechlichen Kulten ».;Die Miskatonic University ist eine der renommiertesten höheren Bildungsanstalten der Neuenglandstaaten. Ihr Campus liegt im schönen Arkham neben dem dunkel murmelden Miskatonic River. Die Universität ist bekannt für ihre umfangreiche Sammlung über das Altertum und das Okkulte, zu denen auch einzigartige Werke gehören. Darunter sind unter anderem auch Fragmente des sagenumwobenen Buches von Eibon und eine Originalausgabe von Friedrich von Junzts Standardwerk 'Unaussprechliche Kulte'. ;;Con un campus situado en la pintoresca Arkham, junto al sombrío y apacible río Miskatonic del hermoso condado de Essex, la universidad de Miskatonic es una de las instituciones educativas más famosas de Nueva Inglaterra.;;;;;;;;;x
miskatonic_campus;Universidade de Miskatonic;Université de Miskatonic;Miskatonic University;;Universidad de Miskatonic;;;;;;;;;x
